Sample,red,green,blue,Material
2208,35.684746959148136,36.45908464542549,35.52180315996358,2
4953,35.71153733063892,36.48456651330029,35.540759374856,2
962,31.071041731453175,31.85162408476956,31.139593590412,7
4823,35.88156613583468,36.65615651795239,35.74866560428625,7
5369,36.16040559134571,37.002615363732296,36.1084327693128,7
4247,32.431561811002304,33.17138300106882,32.39629614896641,7
1416,34.304120279992986,34.76422062734134,34.00433806327099,7
3678,36.00408271887675,36.86567239048456,35.96628413278277,2
2084,30.99917541417016,31.69402070219185,30.573241917111893,8
5303,36.19832490051875,37.02025437549712,36.14290205521034,7
3139,37.03266105365043,37.82066785807047,36.95209030651704,9
292,8.925528501985037,9.136665174929384,8.832754499357788,5
1037,35.76872005807501,36.64725330218427,35.741278396792815,2
4747,36.47987738178297,37.266683687700095,36.40698303690596,9
5030,36.85493106633156,37.63703104638106,36.7590101967042,9
3884,33.07316590398309,33.30166090552382,32.6529241981847,2
4946,35.45767087328697,36.22164204509164,35.26416352836306,2
1967,35.555491052769106,36.43743605102322,35.5343673349807,7
5347,33.86152042112658,34.8772033659202,33.888618901053185,8
190,19.52752688760996,19.83153465674881,19.50695624944924,2
1386,27.00484355734569,26.670440796724836,25.98309218470953,8
2394,35.70101418686803,36.58741368252959,35.67503317993972,2
4697,27.606470539831207,28.97255029478906,27.77067757186497,8
1013,34.40728018437124,35.36622922908626,34.423761311321385,8
339,7.881228481683079,8.117565871530037,8.083260931661515,2
4216,27.298226110542736,27.968591247690203,27.26044078452773,8
3800,37.09304678915952,37.87973251936706,37.01319971237233,9
2203,35.50254469111016,36.22376958240124,35.31681811298535,2
5027,36.37265921107045,37.06225774855287,36.21207725214685,9
4014,30.97214905566081,31.65191470803758,30.556671953322606,8
3485,36.30545527772831,37.12178288738238,36.24812682342499,7
3991,30.70013004525928,31.81720695830209,30.65834172058605,8
3580,32.17896872455716,33.11716995353617,32.17299009107188,8
4842,34.047939313624674,34.416975544539355,33.69763017150784,7
3537,35.00627843413148,35.720552601045284,34.91448777795246,9
2512,35.82352884851302,36.703798842070974,35.78741711968819,2
5121,34.85967129829097,35.57516356750422,34.767719860537056,9
4847,21.76247054505546,21.495413726593213,21.090660756991703,8
4440,35.50227333324774,36.35251492281596,35.46026622582088,2
2403,36.11445854133631,36.96517878462619,36.07391515741622,2
3649,35.80400184796469,36.68167281107321,35.77426374878703,2
1121,36.95556258990604,37.74252573470356,36.87603155930792,9
1970,35.55455643778062,36.436378528329634,35.53320054025937,7
3667,35.96881497246968,36.814495330612495,35.92039701142626,2
1307,35.615173725231664,36.47843114171765,35.57393759038008,2
5355,27.524907682071447,28.162300459996864,27.46361671565498,8
4212,33.322827966583986,34.34393499869297,33.37598673050064,8
3053,37.04237594775712,37.82590966502903,36.95026911059873,9
5197,35.99648705561299,36.8525964325798,35.957731818397725,2
2097,33.20564195410129,34.028139151267084,32.990666198293404,8
3140,37.07161390657189,37.86175667002234,36.99135952856215,9
317,16.319908878598604,16.668887275637516,16.25270177412458,8
1320,35.95706945578741,36.82040625182693,35.92364299259047,2
2963,29.831928913237174,30.96763350342093,29.776888498346693,8
1273,35.310260745023854,36.04124520005205,35.22950396675408,9
4445,35.63769351451604,36.51389310046143,35.602304982746176,2
3206,35.80512854505976,36.662987952297065,35.77429451085145,7
180,13.381635717535564,13.50254321706578,13.216333391736,5
4709,31.060995731045423,32.24722770051556,31.19629016607752,8
4801,35.89451666276534,36.705187311668446,35.799311560996806,7
779,31.608642706793173,31.73379128661281,31.28521969872684,2
4684,30.504230555912144,31.406429950674703,30.58013185054601,7
4148,36.43912913558972,37.20399643008757,36.31233065341779,7
5240,29.64304400355858,30.27382235861888,29.607733796643924,2
1877,29.306128861682733,30.660513859749575,29.49872583913004,8
3015,37.03116656466864,37.811158502161895,36.93988908023416,9
3811,37.07141854830032,37.860803289241495,36.99297216122777,9
1206,34.08361872179774,34.84772176426655,34.048765988995285,7
1457,35.32053569037038,36.062888169493625,35.13371662457808,2
4281,33.885131665945224,34.64322610210713,33.85287628895788,7
2284,36.59918313149375,37.30680257861879,36.446977830477245,9
904,27.89742264611049,28.61611668829405,28.010436096286536,2
2407,29.552497551025148,30.237371596406085,29.539384088722063,2
4372,34.88147947121004,35.60147073888133,34.79771903478182,9
2176,35.235932313326984,35.94473266210125,35.04831841917818,2
496,27.007190145182363,27.51175558389715,27.04365922544044,2
3501,36.43330191751557,37.25515738200108,36.37859493183538,7
1864,18.007419125964283,18.52597857300774,18.00647911375801,8
931,29.23305713889131,29.979798894859044,29.31254825656085,2
935,36.34950070965088,37.10661790488894,36.26046924016474,9
5335,31.80642882492606,32.781906023532635,31.81602920311932,8
313,34.2797908488912,34.683738132553415,34.025357477339846,9
1932,34.532807690152666,35.48557118577136,34.5352100095048,2
4929,32.78025936434861,32.98806060409285,32.36226370821308,2
903,27.895112001693715,28.613959654617165,28.00745492254145,2
3983,28.79038672286518,29.771237651554717,28.63640982692378,8
542,17.933071284539093,18.331950968590785,17.881288330052303,8
2100,33.19070985954819,34.0114332689546,32.9739114076533,8
1880,29.3025801882173,30.65704864325133,29.495068199191103,8
4059,37.01595185919479,37.802221166806746,36.92989738928846,9
4245,32.432825880000145,33.172931189720806,32.39672525520287,7
3754,30.58257266570924,31.800510369407835,30.739226425456707,8
775,27.410096022816155,26.381440570909746,26.16810028093401,8
2946,33.76101698601247,33.909011802714105,33.26061093334102,2
4787,33.79031499403127,34.119011385688886,33.46508482897254,7
48,17.227473746181698,17.419122714608744,17.176341264685078,7
5097,36.79035485223993,37.59628616717472,36.71663116878722,9
2192,33.348298040047894,33.51314766863865,32.918622343206835,2
1523,37.03763951801706,37.82746138183192,36.95161658439172,9
2051,23.014845312435373,22.75354971102701,22.304919426817,8
2008,36.3255519988635,37.11326536234604,36.21995571695672,7
2413,34.76300642001456,35.46763207285378,34.66968815606995,9
345,18.887046814143325,19.458129165614736,19.46756135045251,7
2870,36.08665577603404,36.86697477090403,35.96762017925681,7
2896,35.2587858480821,36.01052956462632,35.08913337859542,2
1558,37.029661744297634,37.82083388222533,36.945445677087925,9
5299,30.90820126287624,31.57756166743389,30.878783588045483,7
4920,35.44864027279964,36.27361493165185,35.327933429651786,2
1554,37.089962741007085,37.87318976866968,37.0005297713439,9
541,17.608466269713553,17.999490186897003,17.555283877122108,8
534,17.17109976915774,17.57504911224969,17.116128479664685,8
5061,36.83192904389781,37.61766038251768,36.734871255941016,9
1318,35.90831403928396,36.787132527605145,35.876164239126595,2
4095,36.53536638789988,37.24493275368154,36.38846413063979,9
4857,29.60175723939683,30.71596405769004,29.50772764919234,8
763,34.1691037442809,34.5019874502728,33.841164469806586,7
5383,32.66829642704975,33.38739740150035,32.62195204424807,7
2888,34.37815492105052,34.77537172942433,34.0419991564352,7
255,8.162793020803871,8.246821455328769,8.055061501927279,5
2212,35.96152999033266,36.72888760375728,35.79608517231445,2
429,24.402677544249872,24.620699078827084,24.052698402683298,4
3720,35.578274443448834,36.45189870405745,35.55509342033315,7
608,33.90648062870841,34.321730031619886,33.66198140024714,9
1526,37.04643837895552,37.83766409768468,36.963348235666345,9
2879,36.41959389485704,37.19184929362164,36.30158831842292,7
1565,36.625452763582665,37.319023946823386,36.46388958449801,9
1266,28.396613822709654,29.02648510540596,28.33010190681564,8
2280,37.06250048106959,37.84545753444914,36.9750513345582,9
5055,36.31085613902166,36.99123249142914,36.14500470890156,9
3549,36.24586554733909,37.06436631218233,36.18769021255875,7
3180,35.44812843092344,36.33726669006304,35.431547545596224,2
3604,25.271131029946105,25.818139325498205,25.220151858496173,8
4134,36.06194635697975,36.792911650853256,35.90612275331347,7
311,23.670224969045865,24.122378451071924,23.73744913656289,2
4145,36.22517113782797,36.99943920989521,36.100582265824485,7
4774,36.08550399668157,36.87383231151202,36.01513950582919,9
3530,36.96522185849798,37.765964715296576,36.8929559299956,9
2844,36.17545643587636,36.96930686253462,36.07005092549316,7
2417,36.88163293170507,37.67749159951838,36.80300112934275,9
4706,29.308463252030368,30.643020803048355,29.4962257790197,8
4803,36.14004252643683,36.94213813633032,36.04559962956063,7
1541,36.25288005254733,36.930374716828936,36.095555670997385,9
2981,26.672734902560567,25.953496731069272,25.599200408664988,8
2236,37.03926152151743,37.8179694243474,36.94805372250331,9
1471,35.95095748404408,36.74976321073005,35.83095536064467,2
768,19.898951746555152,19.948818722516755,19.54075242755293,8
1123,36.90316765389019,37.70812224605885,36.82929055442864,9
4664,34.95944426437034,35.83728647369615,34.94153003902382,7
927,29.27616188778683,30.02825487039204,29.354572908406876,2
2091,31.451401376960156,32.2916417818663,31.120794946328928,8
2258,36.3948638150565,37.06120655210761,36.226045440804505,9
722,33.08541116680087,33.20437394451426,32.67476962918211,9
2310,36.46113794578954,37.28156749805954,36.40578267797356,7
1497,35.93878821464603,36.71399994253047,35.78476020103207,2
4649,35.15488978188985,36.06344525004175,35.14606826554395,2
4161,28.248264265730736,28.88328162143872,28.18208024829651,8
2001,35.985775135210474,36.77517515455583,35.87299957394199,7
4202,32.60345216519166,33.655830471843686,32.63794176264452,8
1345,30.73719738337977,31.830289698976845,30.65626087562253,8
913,34.539861283113325,35.48155960883232,34.5432732779088,2
3583,32.671658040888936,33.72619121406378,32.699471918893785,8
3579,32.53411633514179,33.46384205418202,32.52238448629263,8
512,17.22570475544015,17.61407334745217,17.15376625873784,8
5033,36.8498170878748,37.63091808596778,36.7535106751087,9
3662,28.690597135362225,29.293312893833804,28.67118487590149,2
915,34.53723264356015,35.478128863305905,34.54033152718827,2
4037,36.38327426917824,37.06200785493076,36.22192877064982,9
1026,33.05589320463965,33.79329726039274,33.04107423029493,2
3562,36.5774224143355,37.391582550314645,36.51744592328188,7
3194,30.749353634629266,31.531079883960764,30.825326024377084,7
4641,34.11479928143358,35.08209996924769,34.126634211055524,2
3142,37.06891077551538,37.85887176235906,36.98904560278904,9
3004,26.045524898266283,25.712796679596927,25.12086268893925,8
1295,35.65669023119748,36.402266376850704,35.57540716974695,9
4091,37.018377830311714,37.80412919995582,36.930534438379006,9
3500,36.43829273806215,37.26042121401056,36.38286549230214,7
5095,36.77853504299598,37.58155117998971,36.70301460027366,9
3136,37.03896043598212,37.82806354957802,36.95845431195936,9
4174,33.19180495768176,34.24688294030973,33.24002938070878,8
4082,37.0143100145328,37.79698301490991,36.92189101603078,9
955,37.10946578934135,37.89714606198768,37.031264506879886,9
14,18.247163423931468,18.627606020626672,18.180218030109064,8
2266,37.03708505105416,37.817930759481605,36.94555890342692,9
1530,37.08673192065915,37.87130759817378,37.00070668065205,9
3066,36.55196826963556,37.2487400972543,36.395677767528056,9
4209,33.237499949074056,34.26430519327355,33.29405621463321,8
263,8.07152846744872,8.153006219690493,7.96230741401917,5
2528,30.03368779219196,30.6874315146611,30.00790878972892,2
2289,30.57646744645803,31.23236952440712,30.541836468859525,7
1498,35.94691958389821,36.723277567574165,35.7947767707609,2
1357,24.584338695167272,24.583147121850907,23.81483584463168,8
4681,35.706121408763266,36.56723903434045,35.672207096337644,7
2582,34.292435725058226,35.25933377674106,34.3132556360032,8
5264,30.75495960102617,31.440554507660664,30.729584140983665,2
3564,36.59563294382537,37.40910511431767,36.5354972974522,7
4935,32.58924200350881,32.51663107218251,32.03889221188968,2
4891,32.077760284695685,32.9859583227961,31.849582011268,8
5265,30.727081988542142,31.40662485183814,30.69872845362359,2
611,34.100700342706475,34.52042537107666,33.856138986146895,9
3510,34.693584000513255,35.39320815712858,34.604566421886894,9
4688,16.412291901229462,16.912957933557763,16.418610229698704,8
2436,34.883654961639614,35.589029266675595,34.785314848921765,9
265,8.074926217910301,8.157109207935353,7.965842651910589,5
264,8.072564775337831,8.15330340648511,7.963589260890823,5
814,34.479112271491616,34.707454710940624,34.12745127040946,9
3868,35.45188536752508,36.25683543622651,35.316836058701846,2
1101,36.30970107046,37.147113871573104,36.26001301165648,7
252,8.162064815947653,8.246625220762096,8.05519092084882,5
717,30.78673492165441,30.85149047539741,30.460512330865797,7
855,27.80388746424538,29.190067408582838,27.980046116681557,8
3747,28.264825911084756,29.654524044134288,28.434283195816384,8
21,28.37097597839789,28.84377096245297,28.34842175755109,7
2863,33.68729022006791,33.984709177457134,33.33023119056863,7
2862,33.763172216711254,34.05449730626759,33.40043521618077,7
1522,37.06852921854486,37.85396735720107,36.9801730141964,9
4293,36.27952144690448,37.1106381167264,36.227045994597646,7
210,28.26673093324852,28.705855903886462,28.115013805777608,9
2854,34.30527199593093,34.734342241564626,33.98613946324193,7
2260,36.23492300942007,36.89541989863502,36.06391346786257,9
4122,34.035905819297966,34.51378390937618,33.7686623227503,7
488,26.546904787935095,27.045413874219008,26.589790066603385,2
2038,36.48104510153858,37.24465994913776,36.354008007558456,7
653,24.898628417919497,24.574830784057767,24.212822337109884,8
3990,30.68962811563055,31.80929474900832,30.651196888591542,8
2884,34.41070082836966,34.79555508764385,34.071219292877906,7
3911,33.50509028631321,33.71589114496348,33.02221456687467,2
4079,37.01062387617796,37.79444319866735,36.91780920373181,9
3553,36.29005612380829,37.12006951754783,36.23697592746719,7
579,17.523672799766324,17.91317409499853,17.449344070923683,8
2104,26.68373421850035,26.31012872626483,25.692024154490355,8
3673,35.81593240766849,36.68762196003107,35.77844985185798,2
906,27.888351070189486,28.606562374237225,28.00108180947381,2
1275,36.87459775279336,37.67033411623298,36.798859934585096,9
3074,17.54996812902544,18.067107951493515,17.551937571239872,8
2865,36.06261503769012,36.81033421614863,35.92300684841195,7
1511,36.0390094380629,36.70376976396986,35.87732961441721,9
2894,35.28858834420919,36.03343817648558,35.11182600165984,2
4711,31.12464581767894,32.304594543006125,31.25729783166176,8
24,28.37573995288876,28.84855540624416,28.35386034298249,7
4015,30.955435403455517,31.63246944607015,30.53774131187096,8
2915,33.136778707509094,33.29198445107815,32.69885736003773,2
757,33.928389106430885,34.46477476354381,33.73249417607484,7
3179,35.10041559254566,36.0244365737131,35.097072796759534,2
1270,34.80520551246784,35.51687088568886,34.72024838410593,9
669,28.742143178053773,28.748976059506013,28.42757268472291,2
4296,36.3420276583373,37.1757884245104,36.29088151706189,7
3143,37.06777670519028,37.85716608283231,36.98726764622415,9
5028,36.34989549470379,37.035527375615466,36.1865598580503,9
1851,37.07497953065491,37.86475834118535,36.99761571402355,9
5082,36.19810857975467,36.89556196427531,36.04497638246371,9
3651,35.79551794883946,36.67334299026504,35.76515374361152,2
3005,26.17276695784553,25.799518710715,25.223074689834576,8
4683,30.528730749239816,31.43213503153905,30.60501666600103,7
2014,34.326194592365106,34.782645712605365,34.01828300351678,7
4416,36.10347929595746,36.95793270302335,36.06267644546842,2
509,17.277590520368804,17.664134164782507,17.202866082520956,8
2534,29.46137554855379,30.066351473473876,29.41427500148836,7
2089,31.476229308708543,32.3071487914596,31.13587201228694,8
4088,37.02454584864251,37.80927306198495,36.935342890384206,9
3216,30.45743083015616,31.25380110434109,30.53388733562636,7
3847,35.19311259622732,36.1007152386229,35.18708859996386,2
3201,35.684348695416325,36.54427395892634,35.65433871114758,7
3887,32.760100821544185,32.73269966363858,32.235876840906286,2
3527,36.94902962257129,37.75443633854642,36.87612327908438,9
1278,36.86436946397704,37.65995121890158,36.78939679577343,9
3712,35.2711934501646,36.134833616619794,35.24626663292291,7
3008,26.636350835284933,26.16701761907663,25.625394545929502,8
924,35.58724482265145,36.46915407334528,35.56702886990553,2
3691,29.441794800645308,30.12039977028122,29.43038144291564,2
1370,31.40531669494749,32.234773169728854,31.063265028287766,8
2279,37.06746528685914,37.8528974911125,36.9820232687278,9
4354,36.94257710699743,37.74484400904023,36.86777585564558,9
5270,26.96346273609003,27.55142744715948,26.88329922655165,8
1279,36.86618242454622,37.67069083767896,36.7931183652776,9
3554,36.37968460131302,37.20202584542082,36.323679549523945,7
4820,35.72455176529539,36.47850436544693,35.587411175294854,7
303,26.82277750598247,27.24370513243458,26.786524851774217,7
948,37.12241798264485,37.908794539512414,37.04308936251909,9
3031,37.05573386414118,37.84020508291832,36.96882198895789,9
4181,33.933278820379314,34.92704349177857,33.966856906482185,8
5130,36.74341326121109,37.55768197000069,36.67250720967671,9
4441,35.81152796072153,36.67697408428612,35.77259823215955,2
4770,36.74185161837658,37.55047654452865,36.67239857334895,9
4890,32.108078059773966,33.01649889060542,31.881483251337105,8
493,27.183046891091365,27.69155502102113,27.21925837280984,2
3197,35.59981369748539,36.45323290278159,35.569076325371974,7
4205,33.02588024869632,34.08495612868195,33.07862154597855,8
4159,28.463215079649405,29.103945831771377,28.39562238051266,8
4401,32.213909779297616,32.93752047942146,32.19903410000022,2
300,26.12475374172297,26.83459393169064,26.17179514775827,9
4221,32.889190160336376,33.618939620254054,32.85110465847713,7
797,31.5095401921154,31.340728650796397,31.032519010325867,2
2990,31.6923334771384,32.569176908577724,31.40311939853618,8
369,35.54755800029941,35.965435969150455,35.29214172151654,4
298,26.125007186155,26.83564443368396,26.173178959030388,9
3165,34.608877360209206,35.48876917161629,34.59259275180645,2
5051,36.31721255889356,37.00971833618173,36.15625067720784,9
1969,35.551776980373184,36.432735796237424,35.53085221886505,7
5035,36.84115969661992,37.63019438172914,36.74827066916974,9
3882,33.15138673831704,33.37666016619416,32.72349218531853,2
4402,30.199273823462192,30.86939109612604,30.18018309606039,2
940,37.10544993411649,37.88967429883737,37.0228585694777,9
1330,24.091225939682666,23.65144624180537,23.243588908842653,8
4446,35.810467696191,36.691621269580295,35.78120476178262,2
3851,25.60215095749436,26.26123551411255,25.696704272817744,2
2454,37.02214120315321,37.81834875023263,36.94579213698898,9
3090,30.824569961511266,32.00977229411347,30.965350717697724,8
2294,36.23425816052403,37.05082892362655,36.17789333686808,7
4362,36.92014898103139,37.72305496942591,36.84951260662319,9
4433,30.702490269665045,31.38492777442131,30.684471292315877,2
225,19.652294627282423,19.967355085997035,19.64031466987572,2
1014,33.928069176417445,34.916515764704215,33.96138362514785,8
1269,35.16523721463192,35.891282370712084,35.084428097457945,9
3022,37.03210069157116,37.816972872698216,36.94270645589745,9
35,15.835353409871017,16.585032845826053,15.697568507093818,9
2517,35.91320707766421,36.79188207935775,35.88011246501541,2
1358,24.24825458371645,24.28876087756369,23.52460094584032,8
5365,36.13088282520689,36.959806569924346,36.07611853010262,7
1961,35.36021330676364,36.24804519254431,35.33997850949757,7
4430,31.52556688284005,32.27219614664551,31.52385770953234,2
2996,32.32890004928705,33.22762768470905,32.111811888051115,8
747,35.90639521870976,36.356474754973945,35.606826077108984,9
5119,35.1086077025428,35.8312914978076,35.016549040491,9
5348,33.72403538416571,34.725411233226346,33.76126168910446,8
50,17.383970598224153,17.57593853467606,17.331268399645495,7
4657,28.950942901751397,29.70399409717285,29.036358214228557,7
1483,32.3511655574116,32.37094353696881,31.874710089453483,2
2059,29.74328006700136,30.83775201283444,29.644690098628537,8
619,27.304073007440834,27.816456286735846,27.33870987485156,2
347,23.18619627259679,23.731994616699374,23.187049682177182,2
3131,35.994610717114085,36.73854703390708,35.902833250301065,9
4767,36.75387834366484,37.56303142340783,36.68369037028088,9
1453,33.26821474295487,33.30653800490012,32.782317076016255,2
3979,21.72218291727217,21.48924004742489,21.066152407839155,8
5054,36.32101053435198,37.00085027773896,36.15391383387575,9
5277,32.377443768166245,33.336496807587125,32.37491186391313,8
430,7.855348581277322,7.778268982410246,7.479209156938076,4
824,33.3606230805794,33.43958517202619,32.97049516679304,7
1854,37.0761735900297,37.86603206092413,36.99854252914167,9
1959,35.22192216530666,36.08524697563096,35.19614942426305,7
346,18.886275334820745,19.457113782322043,19.466817509104725,7
869,17.99238497824731,19.02489387725031,18.093989560120384,8
1021,27.490378833537044,28.11338489893342,27.4316953003002,8
4200,32.78085200620369,33.8218785904626,32.81055578993862,8
2385,35.63897901760159,36.50213095182597,35.596940866478334,2
1890,18.6585962562342,19.42713827345776,18.70258986250785,8
4225,36.25088990337882,37.066826787769095,36.19392486546385,7
3213,36.03132671486412,36.87135142972042,35.9892843308691,7
1390,33.40404061358325,33.76487168203363,33.117946193860526,7
2947,33.488999179234206,33.63345029968748,32.98536097907521,2
711,30.7129745059754,30.81851081796521,30.407727723525014,7
4661,28.96924924209036,29.722782091481275,29.05408258962158,7
3478,34.809996304741624,35.51536836886093,34.71733034967939,9
728,33.55911214300113,33.71902893810452,33.16541184492479,9
1048,32.38740503204537,33.148511573256656,32.38264463208546,2
943,37.10692510724036,37.89398968125934,37.02579679748951,9
5064,36.85368584787327,37.64215732608387,36.75850915100107,9
2564,28.654966235091955,29.29998894523049,28.584631624178662,8
3072,17.558232817277496,18.07583946955756,17.559252266673923,8
2452,36.98001677301222,37.77944646199746,36.90362814091887,9
5325,32.564206189769806,33.28723711659143,32.528592958400296,7
270,7.985149574587196,8.060832124241752,7.873780093279377,5
582,17.24099374123317,17.629474153806175,17.169909225501076,8
2874,36.24292878758822,37.02033015310433,36.1233831289795,7
302,26.81891131169081,27.238845027938527,26.782468880023178,7
3167,34.60544783524539,35.484652974048814,34.58904780198145,2
4035,26.560544567360385,26.254915277653076,25.593336474002307,8
4222,33.00663457576226,33.738938581071814,32.96889008320339,7
208,28.26766561516809,28.70814653594979,28.11564132094256,9
309,23.687295791012936,24.13915636921764,23.7536909052958,2
4359,36.9036547478056,37.710015705879485,36.83204958534397,9
4307,32.60586030015552,33.35421487276172,32.580535448115846,7
1427,36.05953487692758,36.80833568528442,35.919356578235295,7
1361,26.73289477776648,25.88485964399616,25.566067152198578,8
3832,34.17881927403855,35.09164289868209,34.17262943724465,2
2490,33.90207304326512,34.89251372245597,33.93431070636107,8
349,23.184347042426268,23.730312570623543,23.185162346212135,2
1271,35.2257441536113,35.95331482494473,35.144308950691595,9
1479,33.09455787196715,33.05871050126285,32.566146554228226,2
4156,34.37610437006089,34.756358093649425,34.01687856511389,7
4413,35.641242494921265,36.52074920816519,35.60988160638291,2
4878,30.361106365848062,31.01757054926343,29.91539393304389,8
601,30.5174073164133,31.029306360805656,30.465687943553323,7
4687,16.417743453143334,16.918820212975174,16.423435496192678,8
2039,36.44398573233613,37.21469208757399,36.32406855513304,7
4286,36.34528931500526,37.15976816851501,36.28761631747827,7
4702,29.283617790004403,30.620358205172227,29.47227092380277,8
4804,36.14029761371216,36.945734984653214,36.049465809284094,7
4455,36.02437990774878,36.88253511689639,35.98825845496937,2
4210,33.24183388422643,34.26598893047933,33.29754986181004,8
5297,28.29600523926352,28.933491826860287,28.226013863699357,8
1566,36.65551273478494,37.355103002138165,36.50049199731696,9
232,23.45419523691432,23.79558588001853,23.370160383791795,2
1,27.553219692140136,28.05701351593525,27.588321205254147,2
3829,34.16453704246704,35.075152551061485,34.159180031877135,2
258,9.028465578693805,9.291339629730224,9.22005021603849,2
3907,36.17052987750066,36.92829693471671,36.01806402850989,2
4674,35.35693862987528,36.24218809321298,35.33824645828509,7
5289,34.32523027539187,35.293470500326166,34.342519012112504,8
986,36.03617416958929,36.87679171492147,35.99525052427017,7
4764,36.762479047019134,37.570394015039206,36.69151979838266,9
4080,37.01683604862058,37.80174678726431,36.92409113009121,9
2037,36.46881973022036,37.23309176612369,36.34105848448342,7
5202,29.65239143119932,30.292385342144826,29.625788597114617,2
4658,28.959216383825456,29.71160555584451,29.044579207493296,7
4380,36.87102633696211,37.66773029967461,36.79415887563798,9
1375,32.199881265211715,33.11073093974696,31.98092228351068,8
2945,33.74683067141335,33.90733582859209,33.24206823327058,2
1384,27.05233108114848,26.849627166484595,26.12246242850521,8
4714,17.380328286461403,18.047898023965715,17.412768243536096,8
2487,34.60039768391756,35.56608884833525,34.60702783195553,8
2031,36.14004165428408,36.90120657917864,36.00224577734817,7
4915,35.18625616297642,36.00494048914443,35.04784174668431,2
4636,33.85012107976786,34.77926539287237,33.85415270123167,2
1262,34.11218838836199,35.09127513090052,34.13906789575702,8
2078,25.993711831950684,25.21238993612717,24.894149446423405,8
2992,31.66523610877057,32.542187302637394,31.37576987744993,8
5047,36.81166283155392,37.60913923440053,36.72899379265679,9
4123,34.03728784654185,34.51956654397933,33.77266614932877,7
2444,37.05388969271752,37.84284653063208,36.97467534234671,9
547,27.171919075136035,27.682559328761872,27.208926783207836,2
3745,28.290438240096183,29.67839791609336,28.45987293690141,8
4960,33.253889319842905,33.396143670120125,32.740199748982235,2
1044,35.98244859771365,36.83771813136718,35.94639703769822,2
4831,36.02703322921008,36.8099518131797,35.905818854448995,7
2446,36.97632445766875,37.76906669047349,36.89739940647878,9
679,30.074358345819476,29.911724739975277,29.658956466680287,2
2979,26.48323068580565,25.77610460489224,25.420705833315644,8
3565,36.5604491103012,37.37585229691978,36.50095565524392,7
2539,36.264006140300296,37.08772085582063,36.2068707943547,7
596,34.76558460317055,35.222955105435915,34.53131563309317,9
31,15.538247578685366,16.27490519764828,15.394578001724517,9
4761,36.78821392473502,37.59135178317448,36.71416955920409,9
4950,35.686347732816955,36.46095031897118,35.517506976094225,2
