Sample,red,green,blue,black,N1,N2,N3,N4,Material
2021_Sep_01_SR-3501_SN19387Q4__00816.sed,59.25905677805671,42.887954733025694,38.6625973874555,112.9559513132649,35.53003306205823,37.5245293635035,38.20084892504959,33.15228888041053,6.0
1964,57.528486409277136,41.74045926198047,37.30909476852666,109.28318796588275,34.50224862853306,36.085542896391296,37.07195976066943,32.196326050050956,7.0
4899,38.05097844918066,27.715833805431508,26.756452689898587,77.66582782545903,23.77346236200111,25.423203189799967,27.6835783592296,23.876703654669047,8.0
4223,54.33386772731594,39.46620481594858,35.40975755701192,104.13153069225912,32.70119534038841,34.30840075038212,35.06751499047301,30.465591701976532,7.0
5111,59.17793431583705,43.19229203305511,38.89957203458072,113.92811562441571,35.882541489286595,37.641837803258596,38.49329711778191,33.42496010330833,9.0
2021_Aug_31_SR-3501_SN19387Q4__00354.sed,59.59226180107247,43.48707678450537,39.04873495882667,114.77559592055889,36.2281008452037,37.88988580848289,38.835007950345734,33.82443650405738,0.0
2021_Sep_01_SR-3501_SN19387Q4__00802.sed,58.977318335099895,42.70783487843343,38.39206404115807,112.56709424384093,35.50459374126045,37.094911917146,37.92889044410818,32.99516538982003,6.0
2021_Sep_01_SR-3501_SN19387Q4__00609.sed,55.565745223962004,40.16650818298505,36.220779686099185,106.6578308131425,33.474874075260175,35.1865301708927,36.19617213701432,31.420528383895295,5.0
aug_6.0_3989555e,58.50241039933731,42.421493281843375,37.92604094866359,111.36806628664971,35.137698507055575,36.689938964574786,37.734699550629294,32.57626206922666,6.0
4914,56.524801326248536,41.090935398073185,37.40554817540494,108.61391170054083,34.206819918798494,35.746367896345824,37.06011798078849,32.27798194751461,2.0
2021_Sep_01_SR-3501_SN19387Q4__00034.sed,59.558468382837376,43.514369411382944,39.35633557406759,114.96850187540296,36.33581482448053,38.05566074650157,38.91069638743142,33.83104406710284,4.0
2021_Sep_01_SR-3501_SN19387Q4__00176.sed,59.18307872070385,43.47377403313913,39.0701940192556,114.48812256900327,36.218443638818954,37.79994594530985,38.85088701179898,33.65036025991422,4.0
5241,50.36016004475694,36.62758839488842,33.12548970760661,96.8037120702933,30.453545518308886,31.997653783029232,32.92887652036742,28.43724540189579,2.0
4248,52.19007576599492,37.87512140583235,33.830568359241035,99.70168465380996,31.39174274690434,32.918622925516274,33.75500706617505,29.205471926960666,7.0
aug_0.0_f16076ff,59.596009476313455,43.4189379429869,39.30751244168538,114.73918980240643,36.21024304597428,37.73921704560275,38.85533086385643,33.88707109681376,0.0
2021_Sep_01_SR-3501_SN19387Q4__00758.sed,58.212261647874605,42.25371793323577,37.88291609183765,111.09234276365856,34.991915006576576,36.625694511256995,37.70186997601276,32.497048816208135,6.0
3574,44.11101082872809,31.843571105441935,28.689537161692968,83.73759184961136,26.261006870414096,27.67316729247775,28.37732774593993,24.43428795866949,8.0
2021_Sep_01_SR-3501_SN19387Q4__00868.sed,51.117840406865426,36.70618219497381,32.39888928421099,93.80639980668408,29.442789924897234,31.119133536011937,32.26122821479397,27.43360242785467,6.0
4234,58.55731124829081,42.597523168676496,38.33011891974824,112.37129673546535,35.32076446517731,36.994624349048074,37.86422434932451,33.08792085266437,7.0
828,33.3377149055217,23.70621226853946,21.267070166471818,62.744789441703475,19.380134268376032,20.800953160601903,21.682139547406493,18.51457420833148,8.0
2021_Aug_30_SR-3501_SN19387Q4__00223.sed,57.14771110695162,41.3986099442802,37.184806251672775,108.01033547882547,34.16838074161995,35.67486017513218,36.5751241803978,31.3049378807469,1.0
2021_Sep_01_SR-3501_SN19387Q4__00556.sed,57.408802125492144,41.71681918436094,37.56704346314364,109.61453502632689,34.41786733220353,36.302823686273946,37.213140404339185,31.956485017901073,5.0
2021_Aug_30_SR-3501_SN19387Q4__00068.sed,57.70664651543498,41.84898856265585,37.57714217067989,110.50557750921516,34.75555815091882,36.43395312119077,37.182492453200695,32.16338487780105,1.0
2021_Aug_31_SR-3501_SN19387Q4__00045.sed,46.572321274676796,34.115570390702025,31.58659034560617,87.8746733583061,27.799189449274557,29.239721810011254,30.612266771333744,26.094957810986028,2.0
aug_1.0_07ddf4ce,49.79732917092244,35.68479930145448,31.407412174143776,92.55471886989767,28.786022639684003,30.38291799894377,31.313603532712886,26.750843515147434,1.0
aug_3.0_8c89532d,56.6923821193041,41.36644976293949,37.18627089971746,108.35574559126401,34.39881203712038,35.945652904759505,36.74865021753951,31.97603645077506,3.0
4646,56.171226579879196,40.82438712394001,36.58502846545514,106.94657887217481,33.59344981147654,35.18735774935184,36.47024285981064,31.518382859651876,2.0
2021_Aug_31_SR-3501_SN19387Q4__00434.sed,59.95665556109508,43.56760182656146,39.27546691955668,114.9437976787038,36.285477740687945,37.912932298633926,38.84961161689061,33.79453802867787,0.0
4809,53.451064814528735,39.02792661981156,35.715737684955265,104.10216169142014,32.642603914666054,34.25085628030318,35.70412551524529,30.88089257621683,7.0
3214,58.281415122666516,42.354318756269954,37.99750344663212,111.85315238260324,35.17528097983951,36.95412149653892,37.740411734009314,32.857222346701704,7.0
2021_Aug_30_SR-3501_SN19387Q4__00114.sed,59.458327427228845,43.19439683272623,38.97500091138125,113.90235442884352,36.04368733963528,37.682542585209966,38.58224121590866,33.56428163849297,1.0
2021_Sep_01_SR-3501_SN19387Q4__00069.sed,59.57605018095365,43.3970016324695,39.22325687757812,115.19814340109002,36.31395813554258,38.04627965479312,38.80709379567471,33.634205188855745,4.0
aug_1.0_5e7dc3d2,58.10396297819652,41.92582138209412,37.67762390590727,110.23720475626645,34.71473756484065,36.46916527310636,37.38902856846738,32.28291057799873,1.0
2021_Sep_01_SR-3501_SN19387Q4__00127.sed,59.54557025749308,43.390814849010006,39.219269869167086,114.36785056435312,36.30469116133072,37.935167008541086,38.829451090319424,33.72761633082369,4.0
3687,49.06355255812414,35.60850729787159,31.977235933086146,93.62214913918869,29.484507933251525,30.956364227404663,31.905299918331647,27.51993497950574,2.0
593,55.24535289494641,39.911060997412264,36.329266500738726,107.31247826473508,33.77536042002466,35.34521348053166,36.277411362653574,31.678100431548213,9.0
2021_Sep_01_SR-3501_SN19387Q4__01031.sed,50.95975942974263,36.5750636684635,33.35778461540846,93.73544591878105,29.762893675034334,31.0336496864888,31.617814158649228,26.74657987274344,6.0
aug_0.0_f2cff2fd,59.58432337787104,43.36905410240283,39.49349038775508,114.5900328799156,36.32786757379759,37.91224809819489,38.74891493006766,33.596237921214495,0.0
aug_6.0_3afed662,37.097742637782225,26.573246162599258,23.536061081284053,68.13341866686086,21.111694006848165,22.522304743779788,23.425488678905715,19.779048563684483,6.0
545,44.36634919334682,31.83656695633998,28.490004732845723,83.85903267122906,26.279748629633445,27.670479975954258,28.59426839530254,24.55557257013416,2.0
3159,57.020003835449536,41.641106171984696,37.54730064177657,110.07491659602951,34.88709611384456,36.46750797760222,37.49886943904802,32.367972662089585,9.0
aug_4.0_54135be0,58.85033498088483,42.87006360280824,38.624582921820576,113.38715673500282,35.67508702819441,37.552261045100316,38.29320709095498,33.263872223377035,4.0
4228,58.61669915462993,42.43045214915806,38.34460988782564,112.03017117536507,35.358900085634644,37.05717468521673,38.116547355267414,33.09407252815217,7.0
2021_Sep_01_SR-3501_SN19387Q4__00504.sed,55.28262886129541,40.20326578583559,36.25916010668061,105.60294433051921,33.4085484361523,34.967311104350095,36.11610004193171,31.415417549238473,5.0
2021_Aug_31_SR-3501_SN19387Q4__00516.sed,58.21117213090138,42.18739363164741,38.077755211759445,111.19473290428598,35.13160412178958,36.82030060527467,37.650854271348386,32.6897106890538,3.0
aug_6.0_4cb46793,56.93968657336452,40.63874875417016,36.50374933606172,105.83284301912974,33.55441632632553,34.907674267530744,35.690439185681754,30.48936796483014,6.0
2313,58.915140858913134,42.75361715952607,38.594376003067914,112.8640802457724,35.56522593604236,37.23213986263305,38.24786406045346,33.228500960518986,7.0
763,53.66553459448993,39.30521383588251,35.649727472970525,104.67674763295429,32.73137538382605,34.55974077028499,35.99546959589424,31.085732649676252,7.0
2021_Sep_01_SR-3501_SN19387Q4__00438.sed,57.921938256860706,41.87173017506895,37.82271581327831,110.09886470619772,34.67034058149393,36.5426174351115,37.520413522697844,32.361214603492215,5.0
4413,57.7973182335101,41.875611147469,37.702882626831105,110.45025308362673,34.776133366504325,36.368382085092556,37.4607996829818,32.512172440260535,2.0
aug_6.0_c02a678f,53.31121790718398,38.2735453654452,34.10252309880393,98.44169687529462,31.041101903563188,32.543378450710975,33.48410262468804,28.49218500012222,6.0
aug_0.0_16c4a1c7,59.70800700484364,43.39291680568662,39.143955803204726,114.8015583209701,36.23862774859707,37.86844685729074,38.88769531424381,33.73184636905607,0.0
2021_Sep_03_SR-3501_SN19387Q4__00183.sed,59.691881622682565,43.32233592899729,39.23266372266127,114.67566459132904,36.289098476092796,37.868171837094614,38.76618752081715,33.69008198916108,0.0
4283,52.28630272995831,37.86986737242809,33.95620532261015,99.42961973782528,31.36094787737258,32.9126058335667,33.724139430730844,29.180348901205907,7.0
2021_Aug_30_SR-3501_SN19387Q4__00100.sed,58.888874710487315,42.64126866746968,38.452237680126515,112.61102792343173,35.62891865453232,37.11452638956742,38.22625607237364,32.90131297958698,1.0
2021_Aug_31_SR-3501_SN19387Q4__00039.sed,45.51589059200148,33.27660555791095,30.906577639076342,85.84595103167943,27.083227643771867,28.447952759344318,30.03569307133326,25.760066509805146,2.0
3732,50.76754323445834,36.5195935841304,32.391302204767,95.30846390449643,29.848330490078148,31.517691477983274,32.32894529906592,27.882780454769957,7.0
aug_1.0_f7274b82,58.37396858351796,42.2665750090063,37.9121660141109,110.39023446225171,34.94534589312299,36.61044706501583,37.46762381991125,32.38920014720942,1.0
3628,43.75057890599415,31.5145974952025,28.206870866758074,82.70476547302714,25.936843530767568,27.191820287984587,28.082096365143983,24.246326385002373,8.0
2021_Sep_01_SR-3501_SN19387Q4__00590.sed,58.81363317040579,42.39531557399909,38.5155834699016,112.57034970540268,35.30707286462958,36.975817305459216,37.82637226522992,32.64158261814765,5.0
1351,52.08877183563128,38.15402397996652,34.76640332141144,99.53872652749719,31.16875201953283,32.84947055021479,34.29902301382496,29.43572351347993,8.0
5302,49.99367293727012,36.273968204488334,32.67470176955658,95.62950998100325,30.200005465368168,31.677839938119654,32.52937573491738,28.072658593552116,7.0
2021_Aug_31_SR-3501_SN19387Q4__00730.sed,57.226593622782644,41.691132443429126,37.63548918845557,110.19893190722452,34.70333455623565,36.37746150192927,37.317414668647885,32.44700841524898,3.0
aug_1.0_54e7fe87,38.243366092776014,27.3895859174662,24.350307784070566,68.8158695080743,21.31078345673899,22.757056601613694,24.55971879843211,20.80517930319732,1.0
2484,54.075297313315886,39.23668845731578,35.21629942148398,102.88990463280786,32.3705138582819,33.86531701706432,34.963892303946984,30.32043413884825,8.0
1281,59.339281967249065,43.1215215362719,38.99015759699785,114.21652184316542,35.94910435716994,37.601545717155076,38.56352287176996,33.43226291309369,9.0
4649,56.96754042732889,41.49532575344597,37.342692040642454,108.83387249865301,34.294778337088474,35.96379862465767,37.031520611266,32.10383338995062,2.0
2411,55.10754796022389,40.00188367610008,36.18520945076167,105.47653924400997,33.18123176723031,34.85482916935981,35.67221934227612,31.01814164692913,9.0
1446,54.444933338468225,39.81979220524787,36.30060712353419,105.63872995558404,33.206371663119405,34.9032857315471,36.44392161658049,31.60016992822422,7.0
2021_Aug_31_SR-3501_SN19387Q4__00787.sed,58.817879647838204,42.65017318907728,38.358181380218845,112.44407158770333,35.44194245088168,36.84656370832994,37.65946934633649,32.89076848839854,3.0
aug_3.0_9a36e3c4,56.59834050085911,41.323428217186766,37.23843176714122,108.56654753710006,34.526175110565894,35.95910150331643,36.88023932727485,32.02617279468625,3.0
3005,38.13260599859856,27.928445255033605,26.729865633736424,77.73563445870045,23.841488070360157,25.48155382203144,27.70108221408572,23.890249148000702,8.0
2021_Aug_31_SR-3501_SN19387Q4__00147.sed,45.43569448564972,33.43952859823784,30.85305226775164,86.974543595866,27.250925871347288,28.721897172595085,30.351138777956372,26.35011319086059,2.0
2021_Sep_01_SR-3501_SN19387Q4__00804.sed,58.82512956570365,42.65572501921766,38.47148307755572,112.58451432709768,35.346200959861015,37.15601492059746,38.04735061979769,32.88191459203762,6.0
3491,58.72510807485748,42.691373974186035,38.37049386394425,112.42963908201031,35.63970837842579,37.19077003567506,38.13603455491008,33.10318643864719,7.0
2021_Aug_31_SR-3501_SN19387Q4__00155.sed,46.69317586002105,34.25952732086452,31.46072603172036,88.79676845758156,27.844089722936552,29.292298386623962,30.967824914018895,26.8211681889668,2.0
aug_0.0_2f83bbbe,59.58023927672259,43.53980375034806,39.323884524217526,114.83817671139218,36.25884145768496,37.910591780331146,38.99527183904481,33.906686223317884,0.0
aug_0.0_9cab7c96,59.868307491662044,43.56401799880555,39.314847493735854,115.14456856888704,36.22054708917107,38.03814306098502,39.01887667142323,33.71235149164701,0.0
722,51.380291633320795,37.252238258083814,34.01854133605095,101.23871697410154,31.71522545823969,33.278182718201236,34.56822088885851,29.862311921771447,9.0
aug_4.0_18758e49,59.38746332573051,43.33714463320101,39.05581927675422,114.97744612125365,36.280564481015325,37.77338061990937,38.70817199057229,33.84353494765798,4.0
aug_0.0_5be8a2c7,58.52590313790647,42.64393206348956,38.70469477888269,112.90593707610674,35.802734413022804,37.3102037895341,38.33390910630962,33.26646309822489,0.0
2021_Sep_01_SR-3501_SN19387Q4__00741.sed,58.09139901671653,41.951761821238755,37.73852110923494,110.487325439409,34.892940131745476,36.42709506552899,37.49082337393954,32.39441503736916,6.0
4785,53.23705711361199,38.842909388157295,35.57236375894368,103.7586865731708,32.34637819923142,34.21760645187793,35.460163931755694,30.78201801153774,7.0
5303,58.60843540195137,42.59214421417595,38.294884265780084,111.98896851400063,35.420099240594936,36.962374962977044,38.038068514586534,32.99865611649716,7.0
aug_5.0_38e231a2,58.97270363560713,42.726957706317904,38.57707740958751,112.07446640619014,35.413989425302425,37.115443355514614,38.028348888426024,32.840798926122204,5.0
2021_Aug_31_SR-3501_SN19387Q4__00179.sed,50.699178845616885,37.189734339223676,33.91132634310073,95.80613939834763,30.209374851719215,31.859336942867227,32.76820181663278,28.20651554103406,2.0
aug_3.0_752daa65,57.00953709191838,41.63549580158974,37.436523887495476,109.56956651229241,34.64924495920436,36.22872356798795,37.198919147769416,32.45648680062995,3.0
4768,59.2059565934731,43.06628742742785,38.8425558966582,113.75683414563338,35.875053673963,37.61335090691513,38.43585034157076,33.38716910689094,9.0
2021_Aug_31_SR-3501_SN19387Q4__00639.sed,58.37445610915176,42.677613763152834,38.31313985685011,112.33701426335726,35.340132395963295,37.13986860639924,38.05162602108415,32.83618271968793,3.0
2021_Sep_01_SR-3501_SN19387Q4__00518.sed,56.020063618932596,40.74013292071352,36.707726786104686,107.4277080518627,33.687916797086295,35.401540396195735,36.45819401123384,31.659548941996615,5.0
781,48.702952843976234,35.60782037480652,32.551147070854896,95.96239424479691,29.782427588815843,31.554144508927656,33.20230699538198,28.51598752404608,2.0
2021_Sep_01_SR-3501_SN19387Q4__00777.sed,58.54961007247946,42.36598681166094,38.01515396044462,111.33400846046227,35.247336865399134,36.83844516551378,37.70401822885817,32.67914781588749,6.0
928,48.07722408406407,34.79797087530213,31.06144905487756,91.1389374065999,28.535842793167898,30.026618197300735,30.815188898551842,26.535342155431373,2.0
4103,57.68115735932233,41.80829603354398,37.966771796656104,110.65765557074937,34.751353895567796,36.59974001642558,37.61431881588857,32.64073703750577,7.0
2086,48.64910087693651,35.303422526862434,32.78406550676071,94.29561678353697,29.316278343523557,30.949625271992936,32.9395948553592,28.444509210965972,8.0
4038,58.29372806327625,42.388645965394,38.421147286714465,112.11550578148476,35.43743363917656,37.128362512717494,38.19815477447926,33.07683825508712,9.0
aug_3.0_a662bad7,58.99690114651286,42.56040459792323,38.44812418265115,111.96212875088665,35.460777901075616,37.01193468872855,37.82328495558106,32.858917056913526,3.0
5305,58.471988122616125,42.545393284734836,38.194739763282506,112.32223585481718,35.21556304907905,36.87503097570418,38.16847193957929,32.85305282480873,7.0
4928,50.714735052266604,36.93470460108843,34.19427595382534,100.18711818383012,31.145891307342264,32.87757150163326,34.51145843477509,29.95189873343969,2.0
4709,51.559908926652874,37.356378920938646,33.47368404485005,96.98300266388223,30.375180901322473,32.087190110961046,33.22985834606195,28.535444349610607,8.0
4662,56.60736359163089,41.326666017022696,36.93005166420049,108.51565503154033,34.23507515729997,35.728795392957814,36.75715392978448,31.839227585262996,7.0
4151,58.51420312439848,42.716535198949515,38.5432387393981,112.27308832123421,35.39547223437756,37.105680155403874,38.24097511394584,33.12565056870362,7.0
3565,59.00972146064721,42.86262698257129,38.64812977829153,113.54513486978473,35.67336570303098,37.42117540397116,38.376211543713424,33.18353070319747,7.0
2021_Aug_30_SR-3501_SN19387Q4__00142.sed,47.47076791258914,34.250241431010274,30.398239457414213,87.15255181333151,27.221815774340484,28.919759256271664,30.263438436274154,25.730336470530784,1.0
1494,57.5466656617945,41.83643482347875,38.02240793418211,111.14657794880097,34.91279644246089,36.52165696067357,37.99669289120276,32.89399032738152,2.0
4079,59.531313410101745,43.19029367899815,39.04679742531855,114.67074032585369,36.20008321189237,37.67010084638222,38.76941851135618,33.638204451055394,9.0
3519,59.345507248715954,43.12949175535836,39.034587696147184,114.25307227515802,36.08604530628593,37.64901780512954,38.58849486253158,33.60649706049198,9.0
2468,55.24401058507416,40.236875366608814,36.32104927825748,106.12186778485813,33.47487418713737,35.060567587424416,35.9065757201535,31.070615796241484,9.0
1248,53.52943261166048,38.70474490600221,34.970745733809004,101.8919086519585,32.11910486336765,33.60830375861874,34.89268231024553,30.01364656740825,8.0
2021_Aug_31_SR-3501_SN19387Q4__00742.sed,57.66091117064621,41.98347436976615,37.91024088180142,110.4044522550685,34.91085851733062,36.409274617897,37.51227417420268,32.48545713305302,3.0
4801,57.95107922781041,41.97280633335452,38.0585588032276,110.70815777167945,35.008372940787964,36.64932878283313,37.7810418251337,32.68625927261727,7.0
2013,54.20604294833238,39.48843353140678,36.17177041070389,105.657039187203,32.999213359375446,34.64883238047498,36.18263703172808,31.418748631976698,7.0
1046,57.98177456686249,42.1048565887492,38.05929545345705,111.43955914408708,35.01762808293294,36.682294223792056,37.82515710113093,32.62257191755238,2.0
1328,46.56511935235079,33.82619331198455,30.49432613440494,89.17058534879465,28.08459673145355,29.469769363470547,30.2840332438978,26.126638401671624,2.0
2212,57.481187705309566,41.86365143457582,38.05239708328055,110.60462763433962,34.90149568718991,36.47263093927206,37.85512307630374,32.87087072686133,2.0
2021_Sep_01_SR-3501_SN19387Q4__00527.sed,56.437968278649706,40.93903100351104,37.02911998160203,107.7972157266805,33.92877685628004,35.58781144672631,36.56586581597111,31.87564249583818,5.0
2021_Sep_01_SR-3501_SN19387Q4__00494.sed,55.03256562676788,39.872532047535366,35.9331372573144,105.18209120000388,33.064674052996736,34.70696546236808,35.72945459581502,30.98684660963884,5.0
350,36.702272699348725,26.989283467304414,25.383594345109746,71.75862070218535,22.736795015881622,23.723449198475546,24.452801311044922,21.17342403107413,2.0
aug_0.0_592c8610,59.507715287173994,43.46058021375879,39.293416545912905,114.97867541435306,36.21277976665523,37.90452429594045,38.91064710333225,33.80400724870641,0.0
